name,latitude,longitude,type,published,gathered,url
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-05-03 12:10:41.211797,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trondheim,63.369738815446532,10.396368817141465,Kommune,Unknown,2023-05-03 12:10:41.211804,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.211811,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.211819,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.211827,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.211834,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Agder,58.533697190544508,7.710662305515249,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211844,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Oslo,59.975392335668623,10.738759025694977,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211852,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211860,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211868,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211877,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Trøndelag,63.911749884246412,10.899119444670195,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211886,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Rogaland,59.035166461243975,5.868373444721857,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211895,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Innlandet,61.439147777644699,10.441060410553726,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211903,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Viken,60.043864112215608,9.972647764726981,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211911,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Nordland,67.123475111553162,13.908069345866942,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211919,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Vestland,60.912912622641649,5.969116966557067,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211927,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Sunndal,62.594525068251883,8.703219487947607,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211936,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Molde,62.760510419088050,7.533390871603315,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211945,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Ålesund,62.727362605814946,6.325934371724508,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211953,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Kristiansund,63.253000757977183,7.447023625449559,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211962,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Stor,61.589018853551003,10.784546125788877,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211971,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211979,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.211988,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Ålesund,62.727362605814946,6.325934371724508,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.211996,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.212004,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,13:34-05/03-2023,2023-05-03 12:10:41.212014,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Molde,62.760510419088050,7.533390871603315,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.212023,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Ålesund,62.727362605814946,6.325934371724508,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.212031,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Kristiansund,63.253000757977183,7.447023625449559,Kommune,13:34-05/03-2023,2023-05-03 12:10:41.212039,https://www.nrk.no/mr/mann-i-alesund-doydde-etter-basketak-med-politiet-_-spesialeininga-har-fatt-endeleg-obduksjonsrapport-1.16346711
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-05-03 12:10:41.212048,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-05-03 12:10:41.212068,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-05-03 12:10:41.212076,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-05-03 12:10:41.212084,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-05-03 12:10:41.212091,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.212099,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-05-03 12:10:41.212106,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-05-03 12:10:41.212113,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-05-03 12:10:41.212120,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-05-03 12:10:41.212127,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-05-03 12:10:41.212134,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Bergen,60.359802393828737,5.370998003415741,Kommune,Unknown,2023-05-03 12:10:41.212141,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Voss,60.682666135343680,6.471347053420748,Kommune,Unknown,2023-05-03 12:10:41.212149,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Førde,61.452175900000000,5.857172500000000,town,Unknown,2023-05-03 12:10:41.212155,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-05-03 12:10:41.212163,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-05-03 12:10:41.212170,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-05-03 12:10:41.212177,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Bergen,60.359802393828737,5.370998003415741,Kommune,Unknown,2023-05-03 12:10:41.212184,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Førde,61.452175900000000,5.857172500000000,town,Unknown,2023-05-03 12:10:41.212191,https://www.nrk.no/vestland/person-sat-fast-i-tre-etter-fallskjermhopp-1.16395624#1.16395624.1.16395624
Agder,58.533697190544508,7.710662305515249,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212198,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Oslo,59.975392335668623,10.738759025694977,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212205,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212212,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212220,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212228,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Trøndelag,63.911749884246412,10.899119444670195,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212235,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Rogaland,59.035166461243975,5.868373444721857,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212243,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Innlandet,61.439147777644699,10.441060410553726,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212250,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Viken,60.043864112215608,9.972647764726981,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212257,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Nordland,67.123475111553162,13.908069345866942,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212263,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Vestland,60.912912622641649,5.969116966557067,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212271,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Åmli,58.803870072685449,8.339255242660593,Kommune,08:23-05/03-2023,2023-05-03 12:10:41.212278,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Grimstad,58.284567174837427,8.671992097586271,Kommune,08:23-05/03-2023,2023-05-03 12:10:41.212286,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Flekkefjord,58.238420023461067,6.523838906004956,Kommune,08:23-05/03-2023,2023-05-03 12:10:41.212293,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Stor,61.589018853551003,10.784546125788877,Kommune,08:23-05/03-2023,2023-05-03 12:10:41.212301,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Agder,58.533697190544508,7.710662305515249,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212308,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Agder,58.533697190544508,7.710662305515249,Fylke,08:23-05/03-2023,2023-05-03 12:10:41.212315,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Åmli,58.803870072685449,8.339255242660593,Kommune,08:23-05/03-2023,2023-05-03 12:10:41.212322,https://www.nrk.no/sorlandet/stor-mangel-pa-sykepleiere_-_-bekymret-for-sommeren-1.16395140
Agder,58.533697190544508,7.710662305515249,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212330,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Oslo,59.975392335668623,10.738759025694977,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212337,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212345,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212352,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212361,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Trøndelag,63.911749884246412,10.899119444670195,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212368,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Rogaland,59.035166461243975,5.868373444721857,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212415,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Innlandet,61.439147777644699,10.441060410553726,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212423,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Viken,60.043864112215608,9.972647764726981,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212431,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Nordland,67.123475111553162,13.908069345866942,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212438,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Vestland,60.912912622641649,5.969116966557067,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212445,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,07:39-05/03-2023,2023-05-03 12:10:41.212453,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Drammen,59.709626124511423,10.166904323065197,Kommune,07:39-05/03-2023,2023-05-03 12:10:41.212460,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Oslo,59.975392335668623,10.738759025694977,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212468,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Viken,60.043864112215608,9.972647764726981,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212475,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Oslo,59.975392335668623,10.738759025694977,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212482,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Oslo,59.975392335668623,10.738759025694977,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212489,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Viken,60.043864112215608,9.972647764726981,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212496,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Oslo,59.975392335668623,10.738759025694977,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212504,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Viken,60.043864112215608,9.972647764726981,Fylke,07:39-05/03-2023,2023-05-03 12:10:41.212511,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,07:39-05/03-2023,2023-05-03 12:10:41.212518,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Drammen,59.709626124511423,10.166904323065197,Kommune,07:39-05/03-2023,2023-05-03 12:10:41.212525,https://www.nrk.no/osloogviken/horing-i-oslo-etter-pastander-om-juks-i-plan--og-bygningsetaten-1.16395433
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-05-03 12:10:41.212534,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-05-03 12:10:41.212541,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-05-03 12:10:41.212548,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-05-03 12:10:41.212555,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-05-03 12:10:41.212562,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.212569,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-05-03 12:10:41.212577,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-05-03 12:10:41.212583,https://www.nrk.no/tromsogfinnmark/kristin-harila-har-starta-pa-verdensrekordforsok-1.16388068
